"","mgi_symbol","eventID","AS_type","chromosome_name","band"
"2744","Zfr","ENSMUSG00000022201;AF:15:12166159:12166286-12171759:12170276:12170913-12171759:+","AF","15","qA1"
"2745","Retreg1","ENSMUSG00000022270;AF:15:25933552:25933626-25964224:25942679:25942781-25964224:+","AF","15","qB1"
"2746","Khdrbs3","ENSMUSG00000022332;AF:15:68928420:68928833-68995052:68930068:68930119-68995052:+","AF","15","qD3"
"2747","Syngr1","ENSMUSG00000022415;AF:15:80091344:80091492-80110444:80097870:80098046-80110444:+","AF","15","qE1"
"2748","Csnk1e","ENSMUSG00000022433;AF:15:79438859-79441221:79441818:79438859-79455490:79455566:-","AF","15","qE1"
"2749","Hdac7","ENSMUSG00000022475;AF:15:97811628-97831359:97831494:97811628-97844106:97844164:-","AF","15","qF1"
"2750","Dnaaf8","ENSMUSG00000022543;AF:16:4964289:4964390-4965493:4964477:4964770-4965493:+","AF","16","qA1"
"2751","Adck5","ENSMUSG00000022550;AF:15:76576379:76576494-76587758:76584524:76584634-76587758:+","AF","15","qD3"
"2752","Adck5","ENSMUSG00000022550;AF:15:76576405:76576494-76587758:76584524:76584634-76587758:+","AF","15","qD3"
"2753","Oplah","ENSMUSG00000022562;AF:15:76306698-76306975:76307101:76306698-76327428:76328015:-","AF","15","qD3"
"2754","Plec","ENSMUSG00000022565;AF:15:76194812-76197980:76198209:76194812-76231174:76231378:-","AF","15","qD3"
"2755","Plec","ENSMUSG00000022565;AF:15:76194812-76199294:76199406:76194812-76205598:76206322:-","AF","15","qD3"
"2756","Plec","ENSMUSG00000022565;AF:15:76194812-76199294:76199406:76194812-76231174:76231378:-","AF","15","qD3"
"2757","Plec","ENSMUSG00000022565;AF:15:76194812-76199549:76199835:76194812-76231174:76231378:-","AF","15","qD3"
"2758","Plec","ENSMUSG00000022565;AF:15:76194812-76208965:76209165:76194812-76231174:76231378:-","AF","15","qD3"
"2759","Cep97","ENSMUSG00000022604;AF:16:55930608-55934065:55934233:55930608-55934753:55934797:-","AF","16","qC1.1"
"2760","Mpv17l","ENSMUSG00000022679;AF:16:13903161:13903280-13944666:13940665:13941023-13944666:+","AF","16","qA1"
"2761","Qtrt2","ENSMUSG00000022704;AF:16:43881213-43889567:43889685:43881213-43926687:43926809:-","AF","16","qB4"
"2762","Abcc5","ENSMUSG00000022822;AF:16:20422485-20425848:20425986:20422485-20426248:20426353:-","AF","16","qA3"
"2763","Eif4a2","ENSMUSG00000022884;AF:16:23107444:23107820-23108588:23107917:23107970-23108588:+","AF","16","qB1"
"2764","Eif4a2","ENSMUSG00000022884;AF:16:23107754:23107820-23108588:23107917:23107970-23108588:+","AF","16","qB1"
"2765","Dop1b","ENSMUSG00000022946;AF:16:93773907:93774109-93776887:93776715:93776776-93776887:+","AF","16","qC4"
"2766","Rcan1","ENSMUSG00000022951;AF:16:92397436-92465833:92466146:92397436-92470815:92470867:-","AF","16","qC4"
"2767","Cela1","ENSMUSG00000023031;AF:15:100675473-100679003:100679066:100675473-100681143:100681583:-","AF","15","qF1"
"2768","Gtf2ird1","ENSMUSG00000023079;AF:5:134417181-134456112:134456256:134417181-134456509:134456716:-","AF","5","qG2"
"2769","Il15ra","ENSMUSG00000023206;AF:2:11705349:11705578-11718264:11705712:11705944-11718264:+","AF","2","qA1"
"2770","Pcbp4","ENSMUSG00000023495;AF:9:106453920:106454007-106460005:106456097:106456443-106460005:+","AF","9","qF1"
"2771","Slc29a1","ENSMUSG00000023942;AF:17:45592261-45593332:45593634:45592261-45595482:45595572:-","AF","17","qC"
"2772","Slc29a1","ENSMUSG00000023942;AF:17:45593432-45595482:45595543:45593432-45595878:45595957:-","AF","17","qC"
"2773","Slc29a1","ENSMUSG00000023942;AF:17:45593432-45595482:45595543:45593432-45599473:45599604:-","AF","17","qC"
"2774","Cmtr1","ENSMUSG00000024019;AF:17:29660595:29660771-29663172:29660807:29661158-29663172:+","AF","17","qA3.3"
"2775","Myl12a","ENSMUSG00000024048;AF:17:70996895-70997220:70997307:70996895-71001760:71002017:-","AF","17","qE1.3"
"2776","Myl12a","ENSMUSG00000024048;AF:17:70996895-70997885:70998012:70996895-71001760:71002017:-","AF","17","qE1.3"
"2777","Wiz","ENSMUSG00000024050;AF:17:32387817-32388818:32389116:32387817-32389260:32389401:-","AF","17","qB1"
"2778","Yipf4","ENSMUSG00000024072;AF:17:74489493:74489794-74492346:74491844:74491875-74492346:+","AF","17","qE2"
"2779","Nudt3","ENSMUSG00000024213;AF:17:27596834-27597081:27597215:27596834-27622332:27622393:-","AF","17","qA3.3"
"2780","Wac","ENSMUSG00000024283;AF:18:7869493:7869615-7869991:7869716:7869889-7869991:+","AF","18","qA1"
"2781","Wac","ENSMUSG00000024283;AF:18:7869501:7869577-7869991:7869716:7869889-7869991:+","AF","18","qA1"
"2782","Bag6","ENSMUSG00000024392;AF:17:35135178:35135471-35136115:35135486:35135628-35136115:+","AF","17","qB1"
"2783","Nr3c1","ENSMUSG00000024431;AF:18:39487245-39490568:39490674:39487245-39519163:39519421:-","AF","18","qB3"
"2784","Arap3","ENSMUSG00000024451;AF:18:37997123-37997533:37997574:37997123-37998696:37998755:-","AF","18","qB3"
"2785","Fech","ENSMUSG00000024588;AF:18:64483457-64489291:64489430:64483457-64490062:64490251:-","AF","18","qE1"
"2786","Nedd4l","ENSMUSG00000024589;AF:18:64887705:64888095-64997348:64921117:64921267-64997348:+","AF","18","qE1"
"2787","Nedd4l","ENSMUSG00000024589;AF:18:64888048:64888095-64997348:64921117:64921267-64997348:+","AF","18","qE1"
"2788","Rps14","ENSMUSG00000024608;AF:18:60747098:60747221-60776401:60774666:60774686-60776401:+","AF","18","qE1"
"2789","Atl3","ENSMUSG00000024759;AF:19:7494040:7494361-7509348:7494438:7494661-7509348:+","AF","19","qA"
"2790","Pitpnm1","ENSMUSG00000024851;AF:19:4099998:4100213-4101144:4100269:4100514-4101144:+","AF","19","qA"
"2791","Pitpnm1","ENSMUSG00000024851;AF:19:4100046:4100213-4101144:4100269:4100514-4101144:+","AF","19","qA"
"2792","Sf1","ENSMUSG00000024949;AF:19:6363690:6364118-6365664:6364557:6364706-6365664:+","AF","19","qA"
"2793","Sf1","ENSMUSG00000024949;AF:19:6363922:6364118-6365664:6364557:6364706-6365664:+","AF","19","qA"
"2794","Mark2","ENSMUSG00000024969;AF:19:7290782-7341168:7341433:7290782-7341767:7341860:-","AF","19","qA"
"2795","Tcf7l2","ENSMUSG00000024985;AF:19:55898309:55898433-55908423:55898553:55898649-55908423:+","AF","19","qD2"
"2796","Ablim1","ENSMUSG00000025085;AF:19:57173459-57197299:57197496:57173459-57239177:57239329:-","AF","19","qD2"
"2797","Ablim1","ENSMUSG00000025085;AF:19:57173459-57197299:57197631:57173459-57239177:57239329:-","AF","19","qD2"
"2798","Ablim1","ENSMUSG00000025085;AF:19:57173459-57197299:57197631:57173459-57314693:57314919:-","AF","19","qD2"
"2799","Pycr1","ENSMUSG00000025140;AF:11:120642962-120643159:120643670:120642962-120643680:120643704:-","AF","11","qE2"
"2800","Mms19","ENSMUSG00000025159;AF:19:41966314-41969703:41969722:41966314-41980999:41981117:-","AF","19","qC3"
"2801","Mms19","ENSMUSG00000025159;AF:19:41966314-41969703:41969722:41966314-41980999:41981136:-","AF","19","qC3"
"2802","Slc16a3","ENSMUSG00000025161;AF:11:120948480:120948579-120954174:120949053:120949150-120954174:+","AF","11","qE2"
"2803","Dnmbp","ENSMUSG00000025195;AF:19:43875020-43879613:43879768:43875020-43889310:43890691:-","AF","19","qC3"
"2804","Twnk","ENSMUSG00000025209;AF:19:45005663:45006187-45009280:45006558:45008375-45009280:+","AF","19","qC3"
"2805","Rps24","ENSMUSG00000025290;AF:14:24490731:24490758-24491750:24490859:24491190-24491750:+","AF","14","qA3"
"2806","Dnajc14","ENSMUSG00000025354;AF:10:128804062:128804380-128806168:128805880:128806015-128806168:+","AF","10","qD3"
"2807","Dnajc14","ENSMUSG00000025354;AF:10:128805676:128805714-128806168:128805880:128806015-128806168:+","AF","10","qD3"
"2808","Smarcc2","ENSMUSG00000025369;AF:10:128459248:128459437-128461352:128459656:128459795-128461352:+","AF","10","qD3"
"2809","Smarcc2","ENSMUSG00000025369;AF:10:128459308:128459437-128461352:128459656:128459795-128461352:+","AF","10","qD3"
"2810","Inpp5a","ENSMUSG00000025477;AF:7:139389110:139389464-139454054:139400489:139400746-139454054:+","AF","7","qF4"
"2811","Rptor","ENSMUSG00000025583;AF:11:119602995:119603971-119657664:119655944:119656250-119657664:+","AF","11","qE2"
"2812","Arhgef9","ENSMUSG00000025656;AF:X:95131015-95165589:95166384:95131015-95196410:95196502:-","AF","X","qC3"
"2813","Arhgef9","ENSMUSG00000025656;AF:X:95131015-95165589:95166384:95131015-95196410:95196505:-","AF","X","qC3"
"2814","Iscu","ENSMUSG00000025825;AF:5:113773025:113773096-113774263:113773847:113773964-113774263:+","AF","5","qF"
"2815","Smad7","ENSMUSG00000025880;AF:18:75367529:75369568-75370895:75369976:75370076-75370895:+","AF","18","qE3"
"2816","Smad7","ENSMUSG00000025880;AF:18:75368883:75369568-75370895:75369976:75370076-75370895:+","AF","18","qE3"
"2817","Snca","ENSMUSG00000025889;AF:6:60827627-60828724:60829004:60827627-60829671:60829855:-","AF","6","qB3"
"2818","Stk16","ENSMUSG00000026201;AF:1:75211240:75211414-75212886:75212399:75212733-75212886:+","AF","1","qC4"
"2819","Trip12","ENSMUSG00000026219;AF:1:84814969-84839229:84839304:84814969-84840483:84840516:-","AF","1","qC5"
"2820","Bok","ENSMUSG00000026278;AF:1:93689208:93689285-93694060:93693817:93693968-93694060:+","AF","1","qD"
"2821","Inpp5d","ENSMUSG00000026288;AF:1:87620362:87620631-87635292:87621674:87621774-87635292:+","AF","1","qD"
"2822","Inpp5d","ENSMUSG00000026288;AF:1:87620389:87620631-87635292:87621674:87621774-87635292:+","AF","1","qD"
"2823","Dbi","ENSMUSG00000026385;AF:1:120120012-120120121:120120170:120120012-120120762:120120937:-","AF","1","qE2.3"
"2824","Dbi","ENSMUSG00000026385;AF:1:120120012-120120121:120120170:120120012-120120945:120121047:-","AF","1","qE2.3"
"2825","Coq8a","ENSMUSG00000026489;AF:1:180182247-180193436:180193483:180182247-180199487:180199602:-","AF","1","qH4"
"2826","Coq8a","ENSMUSG00000026489;AF:1:180182247-180195873:180196020:180182247-180199487:180199602:-","AF","1","qH4"
"2827","Pou2f1","ENSMUSG00000026565;AF:1:165931727-165934804:165934948:165931727-166002562:166002618:-","AF","1","qH2.3"
"2828","Pou2f1","ENSMUSG00000026565;AF:1:165931727-165934804:165935011:165931727-166002562:166002618:-","AF","1","qH2.3"
"2829","Abl2","ENSMUSG00000026596;AF:1:156558987:156559205-156620839:156615923:156616058-156620839:+","AF","1","qG3"
"2830","Angel2","ENSMUSG00000026634;AF:1:190928492:190928758-190932867:190928822:190928904-190932867:+","AF","1","qH6"
"2831","Angel2","ENSMUSG00000026634;AF:1:190928492:190928758-190937444:190928846:190928904-190937444:+","AF","1","qH6"
"2832","Frmd4a","ENSMUSG00000026657;AF:2:4152872:4153110-4431199:4401437:4401593-4431199:+","AF","2","qA1"
"2833","Dusp12","ENSMUSG00000026659;AF:1:170881028-170884908:170885004:170881028-170885067:170885199:-","AF","1","qH3"
"2834","Dusp12","ENSMUSG00000026659;AF:1:170881028-170884908:170885004:170881028-170885067:170885407:-","AF","1","qH3"
"2835","Sephs1","ENSMUSG00000026662;AF:2:4881564:4881860-4884332:4882245:4882575-4884332:+","AF","2","qA1"
"2836","Vamp4","ENSMUSG00000026696;AF:1:162570590:162570780-162574298:162570837:162571060-162574298:+","AF","1","qH2.1"
"2837","Vamp4","ENSMUSG00000026696;AF:1:162570590:162570780-162574298:162571226:162571383-162574298:+","AF","1","qH2.1"
"2838","Bmi1","ENSMUSG00000026739;AF:2:18677018:18677469-18681793:18680372:18680475-18681793:+","AF","2","qA3"
"2839","Orc4","ENSMUSG00000026761;AF:2:48940400-48949117:48949231:48940400-48949958:48950039:-","AF","2","qC1.1"
"2840","Orc4","ENSMUSG00000026761;AF:2:48940400-48949117:48949276:48940400-48949958:48950039:-","AF","2","qC1.1"
"2841","Marchf7","ENSMUSG00000026977;AF:2:60209913:60210084-60228918:60224769:60224870-60228918:+","AF","2","qC1.1"
"2842","Psd4","ENSMUSG00000026979;AF:2:24385332:24385462-24394022:24386617:24386709-24394022:+","AF","2","qA3"
"2843","Il1rn","ENSMUSG00000026981;AF:2:24336853:24336992-24345520:24345288:24345368-24345520:+","AF","2","qA3"
"2844","Slc43a1","ENSMUSG00000027075;AF:2:84838850:84839681-84840839:84840199:84840494-84840839:+","AF","2","qD"
"2845","Pax6","ENSMUSG00000027168;AF:2:105673963:105674663-105675744:105675527:105675551-105675744:+","AF","2","qE3"
"2846","Meis2","ENSMUSG00000027210;AF:2:116063420-116064092:116064512:116063420-116064802:116065839:-","AF","2","qE4"
"2847","Pex16","ENSMUSG00000027222;AF:2:92374676:92374821-92375871:92375306:92375675-92375871:+","AF","2","qE1"
"2848","Wdr76","ENSMUSG00000027242;AF:2:121506755:121506863-121510539:121509848:121509935-121510539:+","AF","2","qE5"
"2849","Arhgap1","ENSMUSG00000027247;AF:2:91650118:91650252-91654073:91651747:91651823-91654073:+","AF","2","qE1"
"2850","Crls1","ENSMUSG00000027357;AF:2:132846666:132847125-132849866:132847734:132847880-132849866:+","AF","2","qF2"
"2851","Bcl2l11","ENSMUSG00000027381;AF:2:128126038:128126252-128128620:128128131:128128403-128128620:+","AF","2","qF1"
"2852","Gnas","ENSMUSG00000027523;AF:2:174285358:174285477-174334212:174328023:174328131-174334212:+","AF","2","qH4"
"2853","Gnas","ENSMUSG00000027523;AF:2:174327570:174327941-174334212:174328023:174328131-174334212:+","AF","2","qH4"
"2854","Tbl1xr1","ENSMUSG00000027630;AF:3:22077284:22077427-22148942:22114489:22114613-22148942:+","AF","3","qA3"
"2855","Nceh1","ENSMUSG00000027698;AF:3:27183004:27183215-27222668:27188441:27188665-27222668:+","AF","3","qA3"
"2856","Nras","ENSMUSG00000027852;AF:3:103058367:103058440-103058905:103058596:103058830-103058905:+","AF","3","qF2.2"
"2857","Tspan2","ENSMUSG00000027858;AF:3:102734529:102735065-102749758:102735215:102735315-102749758:+","AF","3","qF2.2"
"2858","Tpm3","ENSMUSG00000027940;AF:3:90079665:90079863-90086446:90079891:90079996-90086446:+","AF","3","qF1"
"2859","Tpm3","ENSMUSG00000027940;AF:3:90079715:90079863-90086446:90079891:90079996-90086446:+","AF","3","qF1"
"2860","Slc50a1","ENSMUSG00000027953;AF:3:89270139-89270386:89270495:89270139-89270516:89270570:-","AF","3","qF1"
"2861","Efna1","ENSMUSG00000027954;AF:3:89276425-89279451:89279641:89276425-89280793:89281142:-","AF","3","qF1"
"2862","Trim2","ENSMUSG00000027993;AF:3:84210354-84220629:84220861:84210354-84270634:84270791:-","AF","3","qF1"
"2863","Zbtb7b","ENSMUSG00000028042;AF:3:89381515-89391954:89392069:89381515-89393035:89393362:-","AF","3","qF1"
"2864","Tspan5","ENSMUSG00000028152;AF:3:138742305:138742660-138868346:138809874:138810024-138868346:+","AF","3","qG3-qH1"
"2865","Sdcbp","ENSMUSG00000028249;AF:4:6365650:6365759-6377077:6376841:6376894-6377077:+","AF","4","qA1"
"2866","Gbp3","ENSMUSG00000028268;AF:3:142560052:142560283-142561740:142560411:142560690-142561740:+","AF","3","qH1"
"2867","Exosc3","ENSMUSG00000028322;AF:4:45319699-45320271:45320604:45319699-45342675:45342732:-","AF","4","qB1"
"2868","Ccdc107","ENSMUSG00000028461;AF:4:43492900:43493023-43493608:43493389:43493536-43493608:+","AF","4","qA5"
"2869","Pde4b","ENSMUSG00000028525;AF:4:102570095:102570878-102590831:102587558:102587652-102590831:+","AF","4","qC6"
"2870","Ttc39a","ENSMUSG00000028555;AF:4:109415774:109416091-109421293:109420942:109421213-109421293:+","AF","4","qC7"
"2871","Nfia","ENSMUSG00000028565;AF:4:97772734:97772911-97783082:97777608:97777994-97783082:+","AF","4","qC6"
"2872","Rnf220","ENSMUSG00000028677;AF:4:117289068-117289199:117289442:117289068-117289724:117289830:-","AF","4","qD1"
"2873","Rnf220","ENSMUSG00000028677;AF:4:117289068-117289203:117289446:117289068-117289724:117289830:-","AF","4","qD1"
"2874","Pdzk1ip1","ENSMUSG00000028716;AF:4:115088708:115089212-115091142:115090254:115090524-115091142:+","AF","4","qD1"
"2875","Pdzk1ip1","ENSMUSG00000028716;AF:4:115088723:115089212-115091142:115090254:115090524-115091142:+","AF","4","qD1"
"2876","Capzb","ENSMUSG00000028745;AF:4:139192969:139193028-139238909:139194111:139194219-139238909:+","AF","4","qD3"
"2877","Tmem54","ENSMUSG00000028786;AF:4:129105548:129105731-129108211:129106869:129106940-129108211:+","AF","4","qD2.2"
"2878","Tmem54","ENSMUSG00000028786;AF:4:129105574:129105731-129108211:129106869:129106940-129108211:+","AF","4","qD2.2"
"2879","Arhgef16","ENSMUSG00000029032;AF:4:154291553-154299825:154300054:154291553-154301552:154301663:-","AF","4","qE2"
"2880","Dnajb6","ENSMUSG00000029131;AF:5:29735995:29736116-29748345:29737266:29737389-29748345:+","AF","5","qB1"
"2881","Ube2k","ENSMUSG00000029203;AF:5:65537276:65537458-65565989:65537484:65537546-65565989:+","AF","5","qC3.1"
"2882","Gbp9","ENSMUSG00000029298;AF:5:105105871-105110205:105110276:105105871-105139480:105139539:-","AF","5","qE5"
"2883","Tmed2","ENSMUSG00000029390;AF:5:124540695:124541041-124542972:124541329:124541432-124542972:+","AF","5","qF"
"2884","Slc15a4","ENSMUSG00000029416;AF:5:127609061-127616815:127617226:127609061-127632834:127632880:-","AF","5","qG1.2"
"2885","Slc15a4","ENSMUSG00000029416;AF:5:127609061-127616815:127617416:127609061-127632834:127632880:-","AF","5","qG1.2"
"2886","Slc15a4","ENSMUSG00000029416;AF:5:127609061-127616815:127617418:127609061-127632834:127632880:-","AF","5","qG1.2"
"2887","P2rx7","ENSMUSG00000029468;AF:5:122643911:122644198-122652727:122650424:122650539-122652727:+","AF","5","qF"
"2888","P2rx7","ENSMUSG00000029468;AF:5:122644009:122644198-122652727:122650424:122650539-122652727:+","AF","5","qF"
"2889","Sirt4","ENSMUSG00000029524;AF:5:115483118-115484053:115484297:115483118-115484332:115484345:-","AF","5","qF"
"2890","Sirt4","ENSMUSG00000029524;AF:5:115483118-115484053:115484297:115483118-115484332:115484366:-","AF","5","qF"
"2891","Radil","ENSMUSG00000029576;AF:5:142544003-142544893:142545028:142544003-142550926:142550965:-","AF","5","qG2"
"2892","Glcci1","ENSMUSG00000029638;AF:6:8509600:8510319-8537817:8520020:8520101-8537817:+","AF","6","qA1"
"2893","Hsph1","ENSMUSG00000029657;AF:5:149633887-149635970:149636171:149633887-149636320:149636376:-","AF","5","qG3"
"2894","Tmem176b","ENSMUSG00000029810;AF:6:48838365-48840361:48840980:48838365-48841348:48841496:-","AF","6","qB2.3"
"2895","Osbpl3","ENSMUSG00000029822;AF:6:50370358-50382790:50382837:50370358-50396856:50397150:-","AF","6","qB2.3"
"2896","Luc7l2","ENSMUSG00000029823;AF:6:38551514:38551908-38559204:38555723:38558075-38559204:+","AF","6","qB1"
"2897","Trim24","ENSMUSG00000029833;AF:6:37870811:37871474-37903533:37900487:37900730-37903533:+","AF","6","qB1"
"2898","Edem1","ENSMUSG00000030104;AF:6:108828674:108829233-108836740:108836410:108836468-108836740:+","AF","6","qE2"
"2899","Arl8b","ENSMUSG00000030105;AF:6:108783099:108783377-108813627:108794897:108794932-108813627:+","AF","6","qE2"
"2900","Rasgef1a","ENSMUSG00000030134;AF:6:118011438:118011563-118080358:118066419:118066462-118080358:+","AF","6","qF1"
"2901","Rad52","ENSMUSG00000030166;AF:6:119902739:119902835-119918587:119913951:119914237-119918587:+","AF","6","qF1"
"2902","Ccdc77","ENSMUSG00000030177;AF:6:120354054-120357327:120357472:120354054-120364086:120364374:-","AF","6","qF1"
"2903","Bcl2l14","ENSMUSG00000030200;AF:6:134398640:134398791-134423611:134414428:134414635-134423611:+","AF","6","qG1"
"2904","Atf7ip","ENSMUSG00000030213;AF:6:136518802:136518963-136559764:136532927:136533053-136559764:+","AF","6","qG1"
"2905","Tspan9","ENSMUSG00000030352;AF:6:128083481-128124216:128124316:128083481-128143514:128143553:-","AF","6","qF3"
"2906","Furin","ENSMUSG00000030530;AF:7:80398928-80402530:80402762:80398928-80403272:80403322:-","AF","7","qD2"
"2907","Ttc23","ENSMUSG00000030555;AF:7:67655177:67655405-67667163:67666788:67666943-67667163:+","AF","7","qC"
"2908","Cd22","ENSMUSG00000030577;AF:7:30879340-30879929:30880034:30879340-30880236:30880268:-","AF","7","qB1"
"2909","Stard10","ENSMUSG00000030688;AF:7:101321714:101321895-101342498:101321971:101322033-101342498:+","AF","7","qE2"
"2910","Mrpl48","ENSMUSG00000030706;AF:7:100574514-100591211:100591426:100574514-100607891:100608301:-","AF","7","qE2"
"2911","Coro1a","ENSMUSG00000030707;AF:7:126703174-126703969:126704220:126703174-126704428:126704547:-","AF","7","qF3"
"2912","Dnajb13","ENSMUSG00000030708;AF:7:100511853-100513260:100513399:100511853-100514693:100514960:-","AF","7","qE2"
"2913","Fgfr2","ENSMUSG00000030849;AF:7:130262066-130263545:130263975:130262066-130265794:130266191:-","AF","7","qF3"
"2914","Fgfr2","ENSMUSG00000030849;AF:7:130262066-130263545:130263975:130262066-130265794:130266263:-","AF","7","qF3"
"2915","Ate1","ENSMUSG00000030850;AF:7:130516168-130519356:130519580:130516168-130519877:130519961:-","AF","7","qF3"
"2916","Mettl9","ENSMUSG00000030876;AF:7:121034445:121034975-121047838:121035611:121035676-121047838:+","AF","7","qF2"
"2917","Knop1","ENSMUSG00000030980;AF:7:118853340-118855388:118855613:118853340-118855623:118855992:-","AF","7","qF1"
"2918","Zmym3","ENSMUSG00000031310;AF:X:101418952-101419698:101419841:101418952-101420146:101420849:-","AF","X","qC3"
"2919","Gpm6b","ENSMUSG00000031342;AF:X:166238911:166239136-166372638:166344692:166345081-166372638:+","AF","X","qF5"
"2920","Gpm6b","ENSMUSG00000031342;AF:X:166238972:166239136-166372638:166344692:166345081-166372638:+","AF","X","qF5"
"2921","Tsc22d3","ENSMUSG00000031431;AF:X:140542156-140542511:140542668:140542156-140542846:140543101:-","AF","X","qF1"
"2922","Gsr","ENSMUSG00000031584;AF:8:33653238:33653779-33669153:33669002:33669034-33669153:+","AF","8","qA4"
"2923","Tlr3","ENSMUSG00000031639;AF:8:45409978-45410300:45410380:45409978-45410453:45410618:-","AF","8","qB1.1"
"2924","Adcy7","ENSMUSG00000031659;AF:8:88282992:88283018-88295027:88294235:88294262-88295027:+","AF","8","qC3"
"2925","Herpud1","ENSMUSG00000031770;AF:8:94386438:94386738-94389356:94387553:94387580-94389356:+","AF","8","qC5"
"2926","Herpud1","ENSMUSG00000031770;AF:8:94386495:94386738-94389356:94387553:94387580-94389356:+","AF","8","qC5"
"2927","Cep57","ENSMUSG00000031922;AF:9:13818444-13818588:13818686:13818444-13818859:13818945:-","AF","9","qA1"
"2928","Hyou1","ENSMUSG00000032115;AF:9:44379490:44379595-44380513:44379623:44379937-44380513:+","AF","9","qA5.2"
"2929","Pde4a","ENSMUSG00000032177;AF:9:21181616:21181820-21191327:21184103:21184551-21191327:+","AF","9","qA3"
"2930","Anp32a","ENSMUSG00000032249;AF:9:62341902:62342010-62371720:62342075:62342251-62371720:+","AF","9","qB"
"2931","Anp32a","ENSMUSG00000032249;AF:9:62341902:62342010-62371720:62342464:62342503-62371720:+","AF","9","qB"
"2932","Tle3","ENSMUSG00000032280;AF:9:61372858:61373461-61373953:61373514:61373559-61373953:+","AF","9","qB"
"2933","Ube2q2","ENSMUSG00000032307;AF:9:55148854:55149826-55162968:55150083:55150401-55162968:+","AF","9","qB"
"2934","Clk3","ENSMUSG00000032316;AF:9:57761867-57764478:57764853:57761867-57765074:57765189:-","AF","9","qB"
"2935","Slc25a36","ENSMUSG00000032449;AF:9:97080482-97084393:97084470:97080482-97085057:97085261:-","AF","9","qE3.3"
"2936","Arap1","ENSMUSG00000032812;AF:7:101348067:101348199-101367021:101362003:101362236-101367021:+","AF","7","qE2"
"2937","Arap1","ENSMUSG00000032812;AF:7:101378369:101378532-101384862:101384020:101384106-101384862:+","AF","7","qE2"
"2938","Rnft2","ENSMUSG00000032850;AF:5:118243980-118244830:118244861:118243980-118244972:118244992:-","AF","5","qF"
"2939","Nfatc1","ENSMUSG00000033016;AF:18:80698656-80708034:80708173:80698656-80712640:80712766:-","AF","18","qE3"
"2940","Senp1","ENSMUSG00000033075;AF:15:98087133-98092648:98093251:98087133-98093283:98093569:-","AF","15","qF1"
"2941","3830406C13Rik","ENSMUSG00000033111;AF:14:12284173:12284257-12285385:12284282:12284547-12285385:+","AF","14","qA1"
"2942","3830406C13Rik","ENSMUSG00000033111;AF:14:12284209:12284257-12285385:12284258:12284333-12285385:+","AF","14","qA1"
"2943","Mgll","ENSMUSG00000033174;AF:6:88724470:88724571-88725701:88724828:88725178-88725701:+","AF","6","qD1"
"2944","Gucd1","ENSMUSG00000033416;AF:10:75512156-75517154:75517381:75512156-75517741:75517856:-","AF","10","qC1"
"2945","Znrf1","ENSMUSG00000033545;AF:8:111536640:111537564-111609293:111537578:111537649-111609293:+","AF","8","qE1"
"2946","Dph5","ENSMUSG00000033554;AF:3:115887837:115888157-115888440:115888173:115888277-115888440:+","AF","3","qG1"
"2947","Ddx19b","ENSMUSG00000033658;AF:8:111024014-111027598:111027764:111024014-111031622:111031751:-","AF","8","qE1"
"2948","Ucp2","ENSMUSG00000033685;AF:7:100493364:100493465-100494214:100493795:100494010-100494214:+","AF","7","qE2"
"2949","Parl","ENSMUSG00000033918;AF:16:20298326-20301239:20301329:20298326-20302209:20302340:-","AF","16","qA3"
"2950","Parl","ENSMUSG00000033918;AF:16:20298326-20301239:20301329:20298326-20302209:20302354:-","AF","16","qA3"
"2951","Vhl","ENSMUSG00000033933;AF:6:113623959:113624378-113628092:113624721:113624802-113628092:+","AF","6","qE3"
"2952","Fstl5","ENSMUSG00000034098;AF:3:76074270:76074974-76144949:76075583:76075736-76144949:+","AF","3","qE3"
"2953","Ctnnd1","ENSMUSG00000034101;AF:2:84626137-84649430:84649480:84626137-84650321:84650745:-","AF","2","qD"
"2954","Agpat1","ENSMUSG00000034254;AF:17:34609014:34609076-34610445:34609605:34609667-34610445:+","AF","17","qB1"
"2955","Tulp4","ENSMUSG00000034377;AF:17:6106891:6106996-6176829:6138148:6139156-6176829:+","AF","17","qA1"
"2956","Zfp707","ENSMUSG00000034429;AF:15:75969158:75969404-75973082:75969676:75969734-75973082:+","AF","15","qD3"
"2957","Pbx2","ENSMUSG00000034673;AF:17:34591266:34591492-34593572:34592734:34592774-34593572:+","AF","17","qB1"
"2958","Tdg","ENSMUSG00000034674;AF:10:82629859:82630038-82638701:82630667:82630767-82638701:+","AF","10","qC1"
"2959","Mrps10","ENSMUSG00000034729;AF:17:47368898:47368954-47372427:47371712:47371745-47372427:+","AF","17","qC"
"2960","Mrps10","ENSMUSG00000034729;AF:17:47370108:47370370-47372427:47371712:47371745-47372427:+","AF","17","qC"
"2961","Tle6","ENSMUSG00000034758;AF:10:81596255-81597296:81597338:81596255-81597460:81597590:-","AF","10","qC1"
"2962","Tle6","ENSMUSG00000034758;AF:10:81600115-81600798:81600875:81600115-81600979:81601073:-","AF","10","qC1"
"2963","Rnf44","ENSMUSG00000034928;AF:13:54684488-54687494:54687808:54684488-54693729:54693846:-","AF","13","qB1"
"2964","Map2k2","ENSMUSG00000035027;AF:10:81105915:81106238-81108748:81106345:81106373-81108748:+","AF","10","qC1"
