"","mgi_symbol","eventID","AS_type","chromosome_name","band"
"1709","Gnb2","ENSMUSG00000029713;SE:5:137530290-137530398:137530423-137533139:-","SE","5","qG2"
"1710","Arhgef9","ENSMUSG00000025656;SE:X:95112546-95130836:95131015-95196410:-","SE","X","qC3"
"1711","Xpnpep1","ENSMUSG00000025027;A3:19:53032825-53038514:53032821-53038514:-","A3","19","qD2"
"1712","Eps8l1","ENSMUSG00000006154;AF:7:4464493:4464656-4465359:4464849:4464968-4465359:+","AF","7","qA1"
"1713","Csk","ENSMUSG00000032312;SE:9:57651992-57652567:57652702-57653277:-","SE","9","qB"
"1714","Vezt","ENSMUSG00000036099;AF:10:94007094-94020628:94020723:94007094-94035670:94035749:-","AF","10","qC2"
"1715","Bend6","ENSMUSG00000042182;AF:1:33878437-33883441:33883490:33878437-33907566:33907768:-","AF","1","qB"
"1716","Oprm1","ENSMUSG00000000766;AF:10:6758593:6758690-6828885:6788975:6789158-6828885:+","AF","10","qA1"
"1717","Sun1","ENSMUSG00000036817;AF:5:139200680:139200699-139215158:139212267:139212444-139215158:+","AF","5","qG2"
"1718","Arhgap39","ENSMUSG00000033697;A5:15:76765651-76765940:76765651-76766019:-","A5","15","qD3"
"1719","Arhgap39","ENSMUSG00000033697;AF:15:76766112-76817799:76817970:76766112-76817992:76818076:-","AF","15","qD3"
"1720","Mzf1","ENSMUSG00000030380;A5:7:13051803-13052183:13051803-13052743:-","A5","7","qA1"
"1721","Olfm1","ENSMUSG00000026833;AF:2:28193093:28193462-28208078:28205659:28206099-28208078:+","AF","2","qA3"
"1722","Arhgef10l","ENSMUSG00000040964;AF:4:140616992-140648634:140648756:140616992-140665756:140666012:-","AF","4","qD3"
"1723","Dnajc11","ENSMUSG00000039768;AF:4:151933744:151933824-151950394:151946332:151946502-151950394:+","AF","4","qE2"
"1724","Fbxw9","ENSMUSG00000008167;AF:8:85064595:85064672-85065821:85065568:85065618-85065821:+","AF","8","qC3"
"1725","Dcaf17","ENSMUSG00000041966;AF:2:71055328:71055496-71056495:71055784:71056119-71056495:+","AF","2","qC2"
"1726","Abca14","ENSMUSG00000062017;SE:7:120216388-120222295:120222402-120223525:+","SE","7","qF2"
"1727","Sox6","ENSMUSG00000051910;AF:7:115943962-115994991:115995086:115943962-116030860:116031047:-","AF","7","qF1"
"1728","Nipal3","ENSMUSG00000028803;AF:4:135491282-135494430:135494506:135491282-135494723:135494969:-","AF","4","qD3"
"1729","Dnajc12","ENSMUSG00000036764;AF:10:63382443:63382518-63395785:63386563:63386775-63395785:+","AF","10","qB4"
"1730","Nmral1","ENSMUSG00000063445;A5:16:4714666-4715233:4714666-4715601:-","A5","16","qA1"
"1731","BC049715","ENSMUSG00000047515;A5:6:136832036-136839740:136830996-136839740:+","A5","6","qG1"
"1732","S100a16","ENSMUSG00000074457;AF:3:90538885:90539021-90541994:90541161:90541317-90541994:+","AF","3","qF1"
"1733","Nfe2","ENSMUSG00000058794;AF:15:103251098-103251631:103251687:103251098-103253043:103253152:-","AF","15","qF3"
"1734","St6gal2","ENSMUSG00000024172;AF:17:55445550:55445809-55481905:55446244:55446426-55481905:+","AF","17","qC-qD"
"1735","4833439L19Rik","ENSMUSG00000025871;SE:13:54561871-54564185:54564272-54565182:-","SE","13","qB1"
"1736","Ap2a1","ENSMUSG00000060279;AF:7:44916470-44928530:44928643:44916470-44929280:44929490:-","AF","7","qB3"
"1737","Cdk4","ENSMUSG00000006728;MX:10:127063759-127064220:127064453-127064835:127063759-127064585:127064720-127064835:+","MX","10","qD3"
"1738","Zfp384","ENSMUSG00000038346;A5:6:125024552-125024746:125024270-125024746:+","A5","6","qF2"
"1739","Akap8","ENSMUSG00000024045;AF:17:32318809-32320485:32320725:32318809-32320907:32321104:-","AF","17","qB1"
"1740","Ifnar1","ENSMUSG00000022967;A5:16:91506004-91506527:91505414-91506527:+","A5","16","qC3.3"
"1741","Tnnt2","ENSMUSG00000026414;MX:1:135841911-135842015:135842026-135845555:135841911-135843785:135843814-135845555:+","MX","1","qE4"
"1742","P2ry14","ENSMUSG00000036381;AF:3:59116291-59130494:59130624:59116291-59130843:59131118:-","AF","3","qD"
"1743","P2ry14","ENSMUSG00000036381;AF:3:59116291-59130494:59130624:59116291-59130843:59131118:-","AF","3","qD"
"1744","Palm","ENSMUSG00000035863;AF:10:79793667:79793740-79806640:79806018:79806243-79806640:+","AF","10","qC1"
"1745","Aspg","ENSMUSG00000037686;SE:12:112123039-112123290:112123453-112124810:+","SE","12","qF1"
"1746","Plekha6","ENSMUSG00000041757;AF:1:133181321:133181600-133259009:133256542:133257038-133259009:+","AF","1","qE4"
"1747","Baz2a","ENSMUSG00000040054;AF:10:128091635:128091776-128096439:128092783:128092850-128096439:+","AF","10","qD3"
"1748","Pfkfb3","ENSMUSG00000026773;MX:2:11474543-11480198:11480371-11482054:11474543-11481871:11481935-11482054:-","MX","2","qA1"
"1749","Pfkfb3","ENSMUSG00000026773;AF:2:11494028-11501625:11501700:11494028-11553827:11553922:-","AF","2","qA1"
"1750","Tcf7l2","ENSMUSG00000024985;AF:19:55894534:55894731-55908423:55898553:55898649-55908423:+","AF","19","qD2"
"1751","Park7","ENSMUSG00000028964;AF:4:150908423-150909192:150909483:150908423-150909783:150909868:-","AF","4","qE2"
"1752","Hivep3","ENSMUSG00000028634;AL:4:119814790-119872037:119872272:119814790-119997174:119998432:+","AL","4","qD2.1"
"1753","Bnip5","ENSMUSG00000048905;A5:17:28905495-28905640:28905495-28905691:-","A5","17","qA3.3"
"1754","Fam118a","ENSMUSG00000022434;AF:15:85037125:85037244-85044780:85042742:85042984-85044780:+","AF","15","qE2"
"1755","Mier1","ENSMUSG00000028522;AF:4:103114395:103114519-103115560:103114762:103114823-103115560:+","AF","4","qC6"
"1756","St6galnac6","ENSMUSG00000026811;AF:2:32599726:32599836-32609226:32608717:32608876-32609226:+","AF","2","qB"
"1757","B230307C23Rik","ENSMUSG00000080717;AL:16:98015719-98015842:98015950:98015719-98031494:98031801:+","AL","16","qC4"
"1758","Foxred1","ENSMUSG00000039048;SE:9:35206299-35207479:35207580-35209038:-","SE","9","qA4"
"1759","Rabgap1","ENSMUSG00000035437;AF:2:37443296:37443456-37469516:37452245:37452301-37469516:+","AF","2","qB"
"1760","Zeb2","ENSMUSG00000026872;AF:2:45110157-45112823:45113001:45110157-45113236:45113248:-","AF","2","qB"
"1761","Gm2115","ENSMUSG00000097789;SE:7:84529189-84566463:84566747-84575705:+","SE","7","qD3"
"1762","Vipr1","ENSMUSG00000032528;AF:9:121642761:121642926-121653799:121643051:121643189-121653799:+","AF","9","qF4"
"1763","Dgkh","ENSMUSG00000034731;AF:14:78628165-78629228:78629274:78628165-78651681:78651744:-","AF","14","qD3"
"1764","Dscaml1","ENSMUSG00000032087;A3:9:45744320-45744970:45744320-45745041:+","A3","9","qA5.2"
"1765","Hltf","ENSMUSG00000002428;AF:3:20057820:20058007-20058899:20058291:20058524-20058899:+","AF","3","qA2"
"1766","B3galnt2","ENSMUSG00000039242;SE:13:13970867-13975438:13975634-13987353:+","SE","13","qA1"
"1767","Zfp688","ENSMUSG00000045251;SE:7:127419641-127421405:127421518-127421809:-","SE","7","qF3"
"1768","Cracd","ENSMUSG00000036377;AF:5:76657683:76657853-76759586:76752368:76752425-76759586:+","AF","5","qC3.3"
"1769","Tbce","ENSMUSG00000039233;AF:13:14008691-14009460:14009503:14008691-14009629:14009844:-","AF","13","qA1"
"1770","Slc38a6","ENSMUSG00000044712;AF:12:73286908:73287032-73288393:73287060:73287154-73288393:+","AF","12","qC3"
"1771","Trim12a","ENSMUSG00000066258;SE:7:104307387-104314485:104314642-104315301:-","SE","7","qE3"
"1772","Rabep1","ENSMUSG00000020817;RI:11:70934405:70934594-70935121:70935182:+","RI","11","qB3-qB4"
"1773","Gsto2","ENSMUSG00000025069;AF:19:47865580:47865633-47869686:47865767:47865929-47869686:+","AF","19","qD1"
"1774","Gm7609","ENSMUSG00000079457;SE:1:85202308-85208004:85208197-85212627:+","SE","1","qC5"
"1775","Sema6a","ENSMUSG00000019647;SE:18:47270773-47276419:47276469-47276586:-","SE","18","qC"
"1776","Hikeshi","ENSMUSG00000062797;SE:7:89935964-89939980:89940043-89940969:-","SE","7","qD3"
"1777","Tyw5","ENSMUSG00000048495;RI:1:57393350:57393487-57394047:57394091:-","RI","1","qC1.3"
"1778","Dmtn","ENSMUSG00000022099;SE:14:70617440-70617955:70618029-70618239:-","SE","14","qD2"
"1779","Tbc1d14","ENSMUSG00000029192;AF:5:36572037-36581687:36581792:36572037-36582355:36582397:-","AF","5","qB3"
"1780","Baiap3","ENSMUSG00000047507;RI:17:25245137:25245245-25245316:25245395:-","RI","17","qA3.3"
"1781","Tnk2","ENSMUSG00000022791;AF:16:32657023:32657127-32663739:32661222:32661575-32663739:+","AF","16","qB3"
"1782","Hpn","ENSMUSG00000001249;A5:7:31110773-31110867:31110773-31110962:-","A5","7","qB1"
"1783","Cep57l1","ENSMUSG00000019813;AF:10:41745921-41746567:41746638:41745921-41809573:41809622:-","AF","10","qB2"
"1784","Cep57l1","ENSMUSG00000019813;AL:10:41719847:41719907-41729331:41728524:41728714-41729331:-","AL","10","qB2"
"1785","Tprkb","ENSMUSG00000054226;AF:6:85911877:85911980-85921423:85915757:85915790-85921423:+","AF","6","qC3"
"1786","Tcf4","ENSMUSG00000053477;AF:18:69348944:69349144-69519965:69500697:69500998-69519965:+","AF","18","qE2"
"1787","Nav2","ENSMUSG00000052512;AF:7:49246844:49247198-49362098:49304138:49304558-49362098:+","AF","7","qB4"
"1788","Hoxa10","ENSMUSG00000000938;AF:6:52232780-52233197:52233324:52232780-52240450:52240795:-","AF","6","qB3"
"1789","Fgf9","ENSMUSG00000021974;AF:14:58070547:58070647-58083201:58072686:58073332-58083201:+","AF","14","qC3"
"1790","Klhl20","ENSMUSG00000026705;A3:1:161089197-161089914:161089124-161089914:-","A3","1","qH2.1"
"1791","Mrps5","ENSMUSG00000027374;RI:2:127596900:127596934-127598186:127598276:+","RI","2","qF1"
"1792","Tnfaip8","ENSMUSG00000062210;AF:18:49979427:49979626-50090200:50031029:50031363-50090200:+","AF","18","qD1"
"1793","Lca5","ENSMUSG00000032258;SE:9:83426961-83428880:83428948-83441041:-","SE","9","qE2"
"1794","Pramel29","ENSMUSG00000046262;RI:4:144206776:144207618-144208253:144208828:-","RI","4","qE1"
"1795","Glrx2","ENSMUSG00000018196;AF:1:143739029:143739442-143741648:143739566:143739758-143741648:+","AF","1","qF"
"1796","Nat14","ENSMUSG00000035285;AF:7:4922782:4922839-4923208:4922868:4923062-4923208:+","AF","7","qA1"
"1797","Ralgps2","ENSMUSG00000026594;AF:1:156907778-156938730:156938781:156907778-156939489:156939602:-","AF","1","qG3"
"1798","Cuta","ENSMUSG00000024194;AL:17:26933819:26935960-26938418:26938098:26938176-26938418:-","AL","17","qA3.3"
"1799","Ggact","ENSMUSG00000041625;AF:14:122900532-122912865:122913085:122900532-122913101:122913148:-","AF","14","qE5"
"1800","Baz2a","ENSMUSG00000040054;SE:10:128091776-128092460:128092850-128096439:+","SE","10","qD3"
"1801","Fam149b","ENSMUSG00000039599;SE:14:20359916-20363263:20363450-20374330:+","SE","14","qA3"
"1802","Cox16","ENSMUSG00000091803;AL:12:81359026:81359344-81474587:81472093:81472171-81474587:-","AL","12","qD1"
"1803","Spsb1","ENSMUSG00000039911;AF:4:149907257-149922282:149922471:149907257-149942280:149942618:-","AF","4","qE2"
"1804","Gm16867","ENSMUSG00000093954;AF:14:69421999-69426322:69426477:69421999-69502982:69503362:-","AF","14","qD2"
"1805","Tmem191c","ENSMUSG00000055692;RI:16:17276962:17277039-17277194:17277250:+","RI","16","qA3"
"1806","Spsb1","ENSMUSG00000039911;AF:4:149907257-149909497:149909816:149907257-149922282:149922471:-","AF","4","qE2"
"1807","Cetn4","ENSMUSG00000045031;RI:3:37310293:37310439-37312357:37312446:-","RI","3","qB"
"1808","St3gal6","ENSMUSG00000022747;AL:16:58493754:58493861-58507448:58502861:58503246-58507448:-","AL","16","qC1.2"
"1809","Pde9a","ENSMUSG00000041119;SE:17:31415357-31420245:31420257-31443166:+","SE","17","qB1"
"1810","Coro1c","ENSMUSG00000004530;AF:5:113882157-113882751:113882945:113882157-113908611:113908645:-","AF","5","qF"
"1811","Rcbtb1","ENSMUSG00000035469;AF:14:59201209:59201304-59209925:59201483:59201584-59209925:+","AF","14","qC3"
"1812","Tprkb","ENSMUSG00000054226;AF:6:85911877:85911980-85921423:85915738:85915790-85921423:+","AF","6","qC3"
"1813","Cbx3","ENSMUSG00000029836;AF:6:51470360:51470431-51471816:51470695:51470734-51471816:+","AF","6","qB3"
"1814","Baiap3","ENSMUSG00000047507;RI:17:25247310:25247400-25247484:25247608:-","RI","17","qA3.3"
"1815","Bcas3","ENSMUSG00000059439;AF:11:85801821:85801952-85822022:85821413:85821496-85822022:+","AF","11","qC"
"1816","Coq8a","ENSMUSG00000026489;AF:1:180182247-180182463:180182800:180182247-180193436:180193485:-","AF","1","qH4"
"1817","Brms1l","ENSMUSG00000012076;AF:12:55836370:55836645-55839493:55838870:55839058-55839493:+","AF","12","qC1"
"1818","Pask","ENSMUSG00000026274;AF:1:93337580-93342526:93342789:93337580-93343266:93343482:-","AF","1","qD"
"1819","Satb2","ENSMUSG00000038331;A5:1:56948255-56969632:56948255-56969653:-","A5","1","qC1.3"
"1820","Jak1","ENSMUSG00000028530;MX:4:101193863-101197776:101197980-101265042:101193863-101257493:101257552-101265042:-","MX","4","qC6"
"1821","Dennd1b","ENSMUSG00000056268;SE:1:139090555-139092555:139093980-139101968:+","SE","1","qE4"
"1822","Acp5","ENSMUSG00000001348;AF:9:22130129-22131501:22131653:22130129-22135613:22135711:-","AF","9","qA3"
"1823","Cfap54","ENSMUSG00000020014;SE:10:93029168-93031545:93031691-93032886:-","SE","10","qC2"
"1824","Slc16a3","ENSMUSG00000025161;AF:11:120949081:120949150-120954174:120951138:120951493-120954174:+","AF","11","qE2"
"1825","Map3k12","ENSMUSG00000023050;AF:15:102510005-102510584:102510700:102510005-102516788:102516812:-","AF","15","qF3"
"1826","Prokr2","ENSMUSG00000050558;AL:2:132337733:132340986-132381172:132371165:132374090-132381172:-","AL","2","qF2"
"1827","Tbrg4","ENSMUSG00000000384;AF:11:6625213-6625384:6625459:6625213-6625965:6626022:-","AF","11","qA1"
"1828","Sorbs2","ENSMUSG00000031626;AF:8:45658784:45658941-45736153:45688337:45688447-45736153:+","AF","8","qB1.1"
"1829","Tjap1","ENSMUSG00000012296;AF:17:46264978-46269728:46269808:46264978-46282960:46282978:-","AF","17","qC"
"1830","Atxn7l1","ENSMUSG00000020564;AF:12:33302515:33302628-33325911:33314277:33314391-33325911:+","AF","12","qA3"
"1831","Dnm2","ENSMUSG00000033335;AL:9:21505715-21506333:21507126:21505715-21507423:21507754:+","AL","9","qA3"
"1832","Slc6a1","ENSMUSG00000030310;RI:6:114301863:114302187-114302500:114302631:+","RI","6","qE3"
"1833","Rasgef1b","ENSMUSG00000089809;AL:5:99680247:99680832-99728744:99723455:99725571-99728744:-","AL","5","qE3-qE4"
"1834","Fbxo7","ENSMUSG00000001786;SE:10:86022144-86024416:86024710-86029009:+","SE","10","qC1"
"1835","Kat14","ENSMUSG00000027425;AL:2:144389356-144393283:144393467:144389356-144400686:144400773:+","AL","2","qG1"
"1836","Taz","ENSMUSG00000009995;RI:X:74288178:74288219-74288448:74288513:+","RI","X","qA7.3"
"1837","Htr7","ENSMUSG00000024798;A5:19:35960399-35969304:35960399-35969309:-","A5","19","qC2"
"1838","Nphs1","ENSMUSG00000006649;SE:7:30477915-30478298:30478359-30481381:+","SE","7","qB1"
"1839","Lysmd4","ENSMUSG00000043831;AL:7:67223891-67224376:67224627:67223891-67225864:67227267:+","AL","7","qC"
"1840","Spsb1","ENSMUSG00000039911;AF:4:149907257-149922282:149922471:149907257-149953738:149953804:-","AF","4","qE2"
"1841","Dnah9","ENSMUSG00000056752;A3:11:66156978-66159857:66156973-66159857:-","A3","11","qB3"
"1842","Batf3","ENSMUSG00000026630;AF:1:191097880:191098237-191099256:191098383:191098527-191099256:+","AF","1","qH6"
"1843","Gcgr","ENSMUSG00000025127;RI:11:120536657:120536813-120536895:120537054:+","RI","11","qE2"
"1844","Add2","ENSMUSG00000030000;AF:6:86028747:86028946-86082715:86078057:86078114-86082715:+","AF","6","qC3"
"1845","Csad","ENSMUSG00000023044;AL:15:102188935:102188962-102203137:102202444:102202574-102203137:-","AL","15","qF2"
"1846","Slc25a3","ENSMUSG00000061904;A5:10:91119706-91122108:91119706-91122207:-","A5","10","qC2"
"1847","Napepld","ENSMUSG00000044968;A5:5:21683465-21700975:21683465-21701205:-","A5","5","qA3"
"1848","Kcnip2","ENSMUSG00000025221;AL:19:45791839:45792057-45794001:45793349:45793717-45794001:-","AL","19","qC3"
"1849","Tardbp","ENSMUSG00000041459;AL:4:148616726:148616844-148617566:148616863:148617043-148617566:-","AL","4","qE2"
"1850","Samd11","ENSMUSG00000096351;AF:4:156254547-156255171:156255216:156254547-156255293:156255307:-","AF","4","qE2"
"1851","Cbarp","ENSMUSG00000035640;AF:10:80137387-80137872:80137911:80137387-80139086:80139363:-","AF","10","qC1"
"1852","Islr2","ENSMUSG00000051243;AL:9:58196297:58199983-58201280:58200361:58200443-58201280:-","AL","9","qB"
"1853","Rpl10","ENSMUSG00000008682;A3:X:74272317-74272672:74272317-74272915:+","A3","X","qA7.3"
"1854","Creb5","ENSMUSG00000053007;AL:6:53388906-53394555:53397215:53388906-53412567:53415028:+","AL","6","qB3"
"1855","Ptpn5","ENSMUSG00000030854;AF:7:47112797-47113130:47113471:47112797-47132278:47132326:-","AF","7","qB3"
"1856","Celf2","ENSMUSG00000002107;AF:2:6721613-6722037:6722209:6721613-6884852:6884947:-","AF","2","qA1"
"1857","Zcchc8","ENSMUSG00000029427;A3:5:123710807-123714066:123710803-123714066:-","A3","5","qF"
"1858","Adgrl3","ENSMUSG00000037605;AF:5:81020752:81021345-81067691:81021810:81021854-81067691:+","AF","5","qD-qE1"
"1859","Rassf7","ENSMUSG00000038618;AF:7:141215875:141215940-141216721:141215962:141216234-141216721:+","AF","7","qF4"
"1860","Cpt1a","ENSMUSG00000024900;AF:19:3322334:3322698-3349189:3333725:3333815-3349189:+","AF","19","qA"
"1861","Gm14401","ENSMUSG00000078872;AF:2:177074320:177074358-177084243:177080259:177080319-177084243:+","AF","2","qH4"
"1862","Gm14401","ENSMUSG00000078872;SE:2:177084369-177084576:177084636-177086314:+","SE","2","qH4"
"1863","Gtf2i","ENSMUSG00000060261;AL:5:134238497:134238892-134240243:134239513:134239571-134240243:-","AL","5","qG2"
"1864","Efcc1","ENSMUSG00000068263;SE:6:87749277-87750624:87750762-87751764:+","SE","6","qD1"
"1865","Hacl1","ENSMUSG00000021884;AF:14:31640598-31640789:31640912:31640598-31641166:31641257:-","AF","14","qB"
"1866","Capzb","ENSMUSG00000028745;AF:4:139193996:139194219-139238909:139226961:139227044-139238909:+","AF","4","qD3"
"1867","Slc39a9","ENSMUSG00000048833;AL:12:80675934-80677132:80678354:80675934-80679475:80683342:+","AL","12","qC3"
"1868","Tcf4","ENSMUSG00000053477;AF:18:69521298:69521485-69564034:69522001:69522540-69564034:+","AF","18","qE2"
"1869","Iqce","ENSMUSG00000036555;AF:5:140699732-140701942:140701969:140699732-140702182:140702276:-","AF","5","qG2"
"1870","Jakmip1","ENSMUSG00000063646;AF:5:37047473:37047545-37085236:37050857:37050975-37085236:+","AF","5","qB3"
"1871","Cdhr4","ENSMUSG00000032595;A5:9:107997781-107997920:107997709-107997920:+","A5","9","qF1"
"1872","Pdss2","ENSMUSG00000038240;SE:10:43395692-43413515:43413547-43439799:+","SE","10","qB2"
"1873","Coq8a","ENSMUSG00000026489;AF:1:180182247-180182463:180182800:180182247-180195873:180195972:-","AF","1","qH4"
"1874","Hacl1","ENSMUSG00000021884;SE:14:31632968-31635744:31635784-31640494:-","SE","14","qB"
"1875","Slc22a14","ENSMUSG00000070280;SE:9:119170639-119172043:119172151-119173445:-","SE","9","qF3"
"1876","Mapk10","ENSMUSG00000046709;A3:5:102913332-102926072:102913327-102926072:-","A3","5","qE5"
"1877","Cyp2r1","ENSMUSG00000030670;A3:7:114553353-114554591:114552944-114554591:-","A3","7","qF1"
"1878","Atp9a","ENSMUSG00000027546;AF:2:168710976-168734021:168734339:168710976-168741682:168741962:-","AF","2","qH3"
"1879","Rinl","ENSMUSG00000051735;A3:7:28789005-28790290:28789005-28790326:+","A3","7","qB1"
"1880","Trim14","ENSMUSG00000039853;AF:4:46533110-46534488:46534604:46533110-46535880:46536114:-","AF","4","qB1"
"1881","Hikeshi","ENSMUSG00000062797;SE:7:89923715-89935727:89935964-89940969:-","SE","7","qD3"
"1882","Rreb1","ENSMUSG00000039087;AF:13:37827393:37827731-37888871:37857934:37858093-37888871:+","AF","13","qA3.3"
"1883","Czib","ENSMUSG00000028608;AF:4:107889869:107889896-107890119:107889908:107890013-107890119:+","AF","4","qC7"
"1884","Slc7a7","ENSMUSG00000000958;AF:14:54409048-54409250:54409460:54409048-54410078:54410216:-","AF","14","qC2"
"1885","Zeb2","ENSMUSG00000026872;AF:2:45110157-45111020:45111076:45110157-45112823:45113089:-","AF","2","qB"
"1886","Disp2","ENSMUSG00000040035;A5:2:118779944-118786046:118779929-118786046:+","A5","2","qE5"
"1887","Brsk2","ENSMUSG00000053046;AL:7:141998722-141998920:141999172:141998722-142002063:142002150:+","AL","7","qF5"
"1888","Madd","ENSMUSG00000040687;A3:2:91158488-91159205:91158143-91159205:-","A3","2","qE1"
"1889","Dcun1d4","ENSMUSG00000051674;AF:5:73491438:73491534-73510886:73492656:73493076-73510886:+","AF","5","qC3.3"
"1890","Stoml2","ENSMUSG00000028455;A3:4:43031129-43031329:43031108-43031329:-","A3","4","qA5"
"1891","Rreb1","ENSMUSG00000039087;AF:13:37826038:37826344-37888871:37827393:37827731-37888871:+","AF","13","qA3.3"
"1892","Ceacam1","ENSMUSG00000074272;AL:7:25462513:25463900-25464849:25464460:25464749-25464849:-","AL","7","qA3"
"1893","Rab7b","ENSMUSG00000052688;AF:1:131688766:131688835-131696999:131696638:131696729-131696999:+","AF","1","qE4"
"1894","Pick1","ENSMUSG00000068206;AF:15:79229173:79229420-79229750:79229458:79229570-79229750:+","AF","15","qE1"
"1895","Irx2","ENSMUSG00000001504;A5:13:72632661-72633264:72632648-72633264:+","A5","13","qC1"
"1896","Trim46","ENSMUSG00000042766;AF:3:89244411-89245120:89245199:89244411-89245715:89245872:-","AF","3","qF1"
"1897","Skap1","ENSMUSG00000057058;AF:11:96464624:96464750-96489823:96483782:96483899-96489823:+","AF","11","qD"
"1898","Tbcel","ENSMUSG00000037287;AF:9:42451762-42457558:42457599:42451762-42472018:42472218:-","AF","9","qA5.1"
"1899","Homer2","ENSMUSG00000025813;AF:7:81649710-81706759:81706925:81649710-81707420:81707527:-","AF","7","qD3"
"1900","Zbtb45","ENSMUSG00000049600;A5:7:13008329-13009636:13008329-13009682:-","A5","7","qA1"
"1901","Txk","ENSMUSG00000054892;AF:5:72735216-72735563:72735906:72735216-72736362:72736602:-","AF","5","qC3.2"
"1902","BC004004","ENSMUSG00000052712;AF:17:29268974:29269002-29277857:29269042:29269503-29277857:+","AF","17","qA3.3"
"1903","Smg9","ENSMUSG00000002210;AF:7:24399724:24399891-24403392:24399921:24400067-24403392:+","AF","7","qA3"
"1904","Fam228a","ENSMUSG00000079177;AF:12:4737785-4738301:4738318:4737785-4738386:4738430:-","AF","12","qA1.1"
"1905","Gm13857","ENSMUSG00000084965;SE:6:34421137-34441935:34442178-34443008:-","SE","6","qB1"
"1906","Grhl2","ENSMUSG00000022286;A5:15:37233406-37270590:37233205-37270590:+","A5","15","qB3.1"
"1907","Dcun1d4","ENSMUSG00000051674;AF:5:73491123:73491191-73510886:73491438:73491534-73510886:+","AF","5","qC3.3"
"1908","Zfp629","ENSMUSG00000045639;AL:7:127608587:127608834-127612667:127612051:127612562-127612667:-","AL","7","qF3"
"1909","Vopp1","ENSMUSG00000037788;AF:6:57790035-57824408:57824640:57790035-57824927:57825154:-","AF","6","qB3"
"1910","Add3","ENSMUSG00000025026;AF:19:53143997:53144018-53203414:53181596:53181734-53203414:+","AF","19","qD2"
"1911","Rgs6","ENSMUSG00000021219;AF:12:82616925:82617383-82651809:82617499:82617731-82651809:+","AF","12","qD1"
"1912","Pias3","ENSMUSG00000028101;AF:3:96696384:96696531-96699420:96697083:96697195-96699420:+","AF","3","qF2.1"
"1913","Sorbs2","ENSMUSG00000031626;AF:8:45658670:45658941-45736153:45688337:45688447-45736153:+","AF","8","qB1.1"
"1914","Nfe2","ENSMUSG00000058794;A5:15:103251098-103251198:103251098-103251631:-","A5","15","qF3"
"1915","Phf20","ENSMUSG00000038116;AF:2:156196734:156196797-156251776:156222880:156223449-156251776:+","AF","2","qH1"
"1916","Tmem234","ENSMUSG00000028797;AL:4:129602261-129602617:129602688:129602261-129607087:129607162:+","AL","4","qD2.2"
"1917","Mpdu1","ENSMUSG00000018761;SE:11:69657530-69657725:69657843-69658566:-","SE","11","qB3"
"1918","Thnsl2","ENSMUSG00000054474;SE:6:71141454-71141685:71141752-71144291:-","SE","6","qC1"
"1919","Mcm7","ENSMUSG00000029730;AF:5:138170396-138170810:138171017:138170396-138171188:138171266:-","AF","5","qG2"
"1920","Laptm5","ENSMUSG00000028581;AL:4:130932109-130933632:130933950:130932109-130934461:130935078:+","AL","4","qD2.2"
"1921","Tcf4","ENSMUSG00000053477;AF:18:69345851:69345918-69349072:69348269:69348400-69349072:+","AF","18","qE2"
"1922","Zeb2","ENSMUSG00000026872;AF:2:45110157-45110421:45110733:45110157-45113236:45113248:-","AF","2","qB"
"1923","Acvrl1","ENSMUSG00000000530;MX:15:101129063-101129965:101130051-101134645:101129063-101134137:101134197-101134645:+","MX","15","qF1"
"1924","Ahcyl1","ENSMUSG00000027893;AF:3:107677831-107695785:107695963:107677831-107696158:107696505:-","AF","3","qF2.3"
"1925","Xkrx","ENSMUSG00000031258;SE:X:134151296-134157213:134157481-134161576:-","SE","X","qE3"
"1926","Rnf170","ENSMUSG00000013878;MX:8:26129155-26138869:26138979-26140811:26129155-26138980:26139090-26140811:+","MX","8","qA2"
"1927","Myo18a","ENSMUSG00000000631;AF:11:77763301:77763379-77777235:77772151:77772225-77777235:+","AF","11","qB5"
"1928","Ccdc18","ENSMUSG00000056531;A5:5:108133339-108135422:108132998-108135422:+","A5","5","qF"
"1929","Adgrl3","ENSMUSG00000037605;SE:5:81771680-81792361:81792412-81794264:+","SE","5","qD-qE1"
"1930","Smoc2","ENSMUSG00000023886;AF:17:14398985:14399150-14399371:14399240:14399263-14399371:+","AF","17","qA2"
"1931","Tmod4","ENSMUSG00000005628;SE:3:95124578-95125197:95125266-95125515:+","SE","3","qF2.1"
"1932","Mgarp","ENSMUSG00000037161;A5:3:51391928-51396228:51391928-51396427:-","A5","3","qC"
"1933","Cobll1","ENSMUSG00000034903;AF:2:65238489-65238595:65238721:65238489-65238983:65239047:-","AF","2","qC1.3"
"1934","Plpp4","ENSMUSG00000070366;SE:7:129321552-129323363:129323487-129379347:+","SE","7","qF3"
"1935","Pianp","ENSMUSG00000030329;AF:6:124996694:124996939-124998918:124998437:124998485-124998918:+","AF","6","qF2"
"1936","Elk4","ENSMUSG00000026436;SE:1:132008187-132013026:132013234-132014383:+","SE","1","qE4"
"1937","Mtus1","ENSMUSG00000045636;AF:8:41015454-41016201:41016320:41015454-41016531:41016769:-","AF","8","qA4"
